"STATION","NAME","DATE","TAVG"
"CHM00058606","NANCHANG, CH","2014-03-11","54"
"CHM00058606","NANCHANG, CH","2014-03-12","54"
"CHM00058606","NANCHANG, CH","2014-03-13","50"
"CHM00058606","NANCHANG, CH","2014-03-14","53"
"CHM00058606","NANCHANG, CH","2014-03-15","59"
"CHM00058606","NANCHANG, CH","2014-03-16","59"
"CHM00058606","NANCHANG, CH","2014-03-17","69"
"CHM00058606","NANCHANG, CH","2014-03-18","72"
"CHM00058606","NANCHANG, CH","2014-03-19","60"
"CHM00058606","NANCHANG, CH","2014-03-20","48"
"CHM00058606","NANCHANG, CH","2014-03-21","51"
"CHM00058606","NANCHANG, CH","2014-03-22","59"
"CHM00058606","NANCHANG, CH","2014-03-23","61"
"CHM00058606","NANCHANG, CH","2014-03-24","66"
"CHM00058606","NANCHANG, CH","2014-03-25","69"
"CHM00058606","NANCHANG, CH","2014-03-26","72"
"CHM00058606","NANCHANG, CH","2014-03-27","70"
"CHM00058606","NANCHANG, CH","2014-03-28","67"
"CHM00058606","NANCHANG, CH","2014-03-29","71"
"CHM00058606","NANCHANG, CH","2014-03-30","66"
"CHM00058606","NANCHANG, CH","2014-03-31","59"
"CHM00058606","NANCHANG, CH","2014-04-01","64"
"CHM00058606","NANCHANG, CH","2014-04-02","67"
"CHM00058606","NANCHANG, CH","2014-04-03","69"
"CHM00058606","NANCHANG, CH","2014-04-04","66"
"CHM00058606","NANCHANG, CH","2014-04-05","70"
"CHM00058606","NANCHANG, CH","2014-04-06","57"
"CHM00058606","NANCHANG, CH","2014-04-07","62"
"CHM00058606","NANCHANG, CH","2014-04-08","66"
"CHM00058606","NANCHANG, CH","2014-04-09","69"
"CHM00058606","NANCHANG, CH","2014-04-10","76"
"CHM00058606","NANCHANG, CH","2014-04-11","73"
"CHM00058606","NANCHANG, CH","2014-04-12","65"
"CHM00058606","NANCHANG, CH","2014-04-13","63"
"CHM00058606","NANCHANG, CH","2014-04-14","69"
"CHM00058606","NANCHANG, CH","2014-04-15","72"
"CHM00058606","NANCHANG, CH","2014-04-16","74"
"CHM00058606","NANCHANG, CH","2014-04-17","74"
"CHM00058606","NANCHANG, CH","2014-04-18","74"
"CHM00058606","NANCHANG, CH","2014-04-19","62"
"CHM00058606","NANCHANG, CH","2014-04-20","65"
"CHM00058606","NANCHANG, CH","2014-04-21","61"
"CHM00058606","NANCHANG, CH","2014-04-22","63"
"CHM00058606","NANCHANG, CH","2014-04-23","63"
"CHM00058606","NANCHANG, CH","2014-04-24","64"
"CHM00058606","NANCHANG, CH","2014-04-25","66"
"CHM00058606","NANCHANG, CH","2014-04-26","65"
"CHM00058606","NANCHANG, CH","2014-04-27","66"
"CHM00058606","NANCHANG, CH","2014-04-28","69"
"CHM00058606","NANCHANG, CH","2014-04-29","69"
"CHM00058606","NANCHANG, CH","2014-04-30","70"
"CHM00058606","NANCHANG, CH","2014-05-01","72"
"CHM00058606","NANCHANG, CH","2014-05-02","76"
"CHM00058606","NANCHANG, CH","2014-05-03","73"
"CHM00058606","NANCHANG, CH","2014-05-04","63"
"CHM00058606","NANCHANG, CH","2014-05-05","67"
"CHM00058606","NANCHANG, CH","2014-05-06","71"
"CHM00058606","NANCHANG, CH","2014-05-07","74"
"CHM00058606","NANCHANG, CH","2014-05-08","76"
"CHM00058606","NANCHANG, CH","2014-05-09","65"
"CHM00058606","NANCHANG, CH","2014-05-10","73"
"CHM00058606","NANCHANG, CH","2014-05-11","67"
"CHM00058606","NANCHANG, CH","2014-05-12","72"
"CHM00058606","NANCHANG, CH","2014-05-13","77"
"CHM00058606","NANCHANG, CH","2014-05-14","71"
"CHM00058606","NANCHANG, CH","2014-05-15","75"
"CHM00058606","NANCHANG, CH","2014-05-16","73"
"CHM00058606","NANCHANG, CH","2014-05-17","68"
"CHM00058606","NANCHANG, CH","2014-05-18","72"
"CHM00058606","NANCHANG, CH","2014-05-19","70"
"CHM00058606","NANCHANG, CH","2014-05-20","75"
"CHM00058606","NANCHANG, CH","2014-05-21","73"
"CHM00058606","NANCHANG, CH","2014-05-22","70"
"CHM00058606","NANCHANG, CH","2014-05-23","73"
"CHM00058606","NANCHANG, CH","2014-05-24","80"
"CHM00058606","NANCHANG, CH","2014-05-25","77"
"CHM00058606","NANCHANG, CH","2014-05-26","79"
"CHM00058606","NANCHANG, CH","2014-05-27","76"
"CHM00058606","NANCHANG, CH","2014-05-28","79"
"CHM00058606","NANCHANG, CH","2014-05-29","74"
"CHM00058606","NANCHANG, CH","2014-05-30","72"
"CHM00058606","NANCHANG, CH","2014-05-31","76"
"CHM00058606","NANCHANG, CH","2014-06-01","80"
"CHM00058606","NANCHANG, CH","2014-06-02","80"
"CHM00058606","NANCHANG, CH","2014-06-03","77"
"CHM00058606","NANCHANG, CH","2014-06-04","80"
"CHM00058606","NANCHANG, CH","2014-06-05","77"
"CHM00058606","NANCHANG, CH","2014-06-06","81"
"CHM00058606","NANCHANG, CH","2014-06-07","86"
"CHM00058606","NANCHANG, CH","2014-06-08","85"
"CHM00058606","NANCHANG, CH","2014-06-09","84"
"CHM00058606","NANCHANG, CH","2014-06-10","78"
"CHM00058606","NANCHANG, CH","2014-06-11","83"
"CHM00058606","NANCHANG, CH","2014-06-12","84"
"CHM00058606","NANCHANG, CH","2014-06-13","84"
"CHM00058606","NANCHANG, CH","2014-06-14","85"
"CHM00058606","NANCHANG, CH","2014-06-15","87"
"CHM00058606","NANCHANG, CH","2014-06-16","84"
"CHM00058606","NANCHANG, CH","2014-06-17","73"
"CHM00058606","NANCHANG, CH","2014-06-18","79"
"CHM00058606","NANCHANG, CH","2014-06-19","80"
"CHM00058606","NANCHANG, CH","2014-06-20","77"
"CHM00058606","NANCHANG, CH","2014-06-21","76"
"CHM00058606","NANCHANG, CH","2014-06-22","74"
"CHM00058606","NANCHANG, CH","2014-06-23","76"
"CHM00058606","NANCHANG, CH","2014-06-24","72"
"CHM00058606","NANCHANG, CH","2014-06-25","80"
"CHM00058606","NANCHANG, CH","2014-06-26","82"
"CHM00058606","NANCHANG, CH","2014-06-27","75"
"CHM00058606","NANCHANG, CH","2014-06-28","76"
"CHM00058606","NANCHANG, CH","2014-06-29","79"
"CHM00058606","NANCHANG, CH","2014-06-30","79"
"CHM00058606","NANCHANG, CH","2014-07-01","82"
"CHM00058606","NANCHANG, CH","2014-07-02","81"
"CHM00058606","NANCHANG, CH","2014-07-03","79"
"CHM00058606","NANCHANG, CH","2014-07-04","84"
"CHM00058606","NANCHANG, CH","2014-07-05","82"
"CHM00058606","NANCHANG, CH","2014-07-06","83"
"CHM00058606","NANCHANG, CH","2014-07-07","85"
"CHM00058606","NANCHANG, CH","2014-07-08","87"
"CHM00058606","NANCHANG, CH","2014-07-09","88"
"CHM00058606","NANCHANG, CH","2014-07-10","90"
"CHM00058606","NANCHANG, CH","2014-07-11","87"
"CHM00058606","NANCHANG, CH","2014-07-12","86"
"CHM00058606","NANCHANG, CH","2014-07-14","79"
"CHM00058606","NANCHANG, CH","2014-07-15","76"
"CHM00058606","NANCHANG, CH","2014-07-16","80"
"CHM00058606","NANCHANG, CH","2014-07-17","86"
"CHM00058606","NANCHANG, CH","2014-07-18","85"
"CHM00058606","NANCHANG, CH","2014-07-19","88"
"CHM00058606","NANCHANG, CH","2014-07-20","88"
"CHM00058606","NANCHANG, CH","2014-07-21","89"
"CHM00058606","NANCHANG, CH","2014-07-22","92"
"CHM00058606","NANCHANG, CH","2014-07-23","89"
"CHM00058606","NANCHANG, CH","2014-07-24","80"
"CHM00058606","NANCHANG, CH","2014-07-25","82"
"CHM00058606","NANCHANG, CH","2014-07-26","83"
"CHM00058606","NANCHANG, CH","2014-07-27","85"
"CHM00058606","NANCHANG, CH","2014-07-28","82"
"CHM00058606","NANCHANG, CH","2014-07-29","87"
"CHM00058606","NANCHANG, CH","2014-07-30","90"
"CHM00058606","NANCHANG, CH","2014-07-31","86"
"CHM00058606","NANCHANG, CH","2014-08-01","86"
"CHM00058606","NANCHANG, CH","2014-08-02","87"
"CHM00058606","NANCHANG, CH","2014-08-03","88"
"CHM00058606","NANCHANG, CH","2014-08-04","85"
"CHM00058606","NANCHANG, CH","2014-08-05","89"
"CHM00058606","NANCHANG, CH","2014-08-06","84"
"CHM00058606","NANCHANG, CH","2014-08-07","85"
"CHM00058606","NANCHANG, CH","2014-08-08","83"
"CHM00058606","NANCHANG, CH","2014-08-09","84"
"CHM00058606","NANCHANG, CH","2014-08-10","84"
"CHM00058606","NANCHANG, CH","2014-08-11","82"
"CHM00058606","NANCHANG, CH","2014-08-12","79"
"CHM00058606","NANCHANG, CH","2014-08-13","76"
"CHM00058606","NANCHANG, CH","2014-08-14","76"
"CHM00058606","NANCHANG, CH","2014-08-15","78"
"CHM00058606","NANCHANG, CH","2014-08-16","77"
"CHM00058606","NANCHANG, CH","2014-08-17","78"
"CHM00058606","NANCHANG, CH","2014-08-18","72"
"CHM00058606","NANCHANG, CH","2014-08-19","73"
"CHM00058606","NANCHANG, CH","2014-08-20","78"
"CHM00058606","NANCHANG, CH","2014-08-21","81"
"CHM00058606","NANCHANG, CH","2014-08-22","83"
"CHM00058606","NANCHANG, CH","2014-08-23","86"
"CHM00058606","NANCHANG, CH","2014-08-24","83"
"CHM00058606","NANCHANG, CH","2014-08-25","84"
"CHM00058606","NANCHANG, CH","2014-08-26","83"
"CHM00058606","NANCHANG, CH","2014-08-27","84"
"CHM00058606","NANCHANG, CH","2014-08-28","82"
"CHM00058606","NANCHANG, CH","2014-08-29","82"
"CHM00058606","NANCHANG, CH","2014-08-30","83"
"CHM00058606","NANCHANG, CH","2014-08-31","85"
"CHM00058606","NANCHANG, CH","2014-09-01","83"
"CHM00058606","NANCHANG, CH","2014-09-02","83"
"CHM00058606","NANCHANG, CH","2014-09-03","76"
"CHM00058606","NANCHANG, CH","2014-09-04","78"
"CHM00058606","NANCHANG, CH","2014-09-05","77"
"CHM00058606","NANCHANG, CH","2014-09-06","82"
"CHM00058606","NANCHANG, CH","2014-09-07","86"
"CHM00058606","NANCHANG, CH","2014-09-08","88"
"CHM00058606","NANCHANG, CH","2014-09-09","87"
"CHM00058606","NANCHANG, CH","2014-09-10","82"
"CHM00058606","NANCHANG, CH","2014-09-11","84"
"CHM00058606","NANCHANG, CH","2014-09-12","85"
"CHM00058606","NANCHANG, CH","2014-09-13","77"
"CHM00058606","NANCHANG, CH","2014-09-14","79"
"CHM00058606","NANCHANG, CH","2014-09-15","82"
"CHM00058606","NANCHANG, CH","2014-09-16","83"
"CHM00058606","NANCHANG, CH","2014-09-17","86"
"CHM00058606","NANCHANG, CH","2014-09-18","75"
"CHM00058606","NANCHANG, CH","2014-09-19","71"
"CHM00058606","NANCHANG, CH","2014-09-20","76"
"CHM00058606","NANCHANG, CH","2014-09-21","76"
"CHM00058606","NANCHANG, CH","2014-09-22","74"
"CHM00058606","NANCHANG, CH","2014-09-23","78"
"CHM00058606","NANCHANG, CH","2014-09-24","79"
"CHM00058606","NANCHANG, CH","2014-09-25","79"
"CHM00058606","NANCHANG, CH","2014-09-26","82"
"CHM00058606","NANCHANG, CH","2014-09-27","85"
"CHM00058606","NANCHANG, CH","2014-09-28","87"
"CHM00058606","NANCHANG, CH","2014-09-29","78"
"CHM00058606","NANCHANG, CH","2014-09-30","72"
"CHM00058606","NANCHANG, CH","2014-10-01","74"
"CHM00058606","NANCHANG, CH","2014-10-02","75"
"CHM00058606","NANCHANG, CH","2014-10-03","76"
"CHM00058606","NANCHANG, CH","2014-10-04","75"
"CHM00058606","NANCHANG, CH","2014-10-05","75"
"CHM00058606","NANCHANG, CH","2014-10-06","73"
"CHM00058606","NANCHANG, CH","2014-10-07","70"
"CHM00058606","NANCHANG, CH","2014-10-08","71"
"CHM00058606","NANCHANG, CH","2014-10-09","73"
"CHM00058606","NANCHANG, CH","2014-10-10","73"
"CHM00058606","NANCHANG, CH","2014-10-11","75"
"CHM00058606","NANCHANG, CH","2014-10-12","73"
"CHM00058606","NANCHANG, CH","2014-10-13","65"
"CHM00058606","NANCHANG, CH","2014-10-14","65"
"CHM00058606","NANCHANG, CH","2014-10-15","67"
"CHM00058606","NANCHANG, CH","2014-10-16","71"
"CHM00058606","NANCHANG, CH","2014-10-17","72"
"CHM00058606","NANCHANG, CH","2014-10-18","73"
"CHM00058606","NANCHANG, CH","2014-10-19","75"
"CHM00058606","NANCHANG, CH","2014-10-20","78"
"CHM00058606","NANCHANG, CH","2014-10-21","69"
"CHM00058606","NANCHANG, CH","2014-10-22","68"
"CHM00058606","NANCHANG, CH","2014-10-23","68"
"CHM00058606","NANCHANG, CH","2014-10-24","69"
"CHM00058606","NANCHANG, CH","2014-10-25","73"
"CHM00058606","NANCHANG, CH","2014-10-26","75"
"CHM00058606","NANCHANG, CH","2014-10-27","72"
"CHM00058606","NANCHANG, CH","2014-10-28","67"
"CHM00058606","NANCHANG, CH","2014-10-29","67"
"CHM00058606","NANCHANG, CH","2014-10-30","66"
"CHM00058606","NANCHANG, CH","2014-10-31","64"
"CHM00058606","NANCHANG, CH","2014-11-01","64"
"CHM00058606","NANCHANG, CH","2014-11-02","61"
"CHM00058606","NANCHANG, CH","2014-11-03","58"
"CHM00058606","NANCHANG, CH","2014-11-04","61"
"CHM00058606","NANCHANG, CH","2014-11-05","59"
"CHM00058606","NANCHANG, CH","2014-11-06","62"
"CHM00058606","NANCHANG, CH","2014-11-07","58"
"CHM00058606","NANCHANG, CH","2014-11-08","55"
"CHM00058606","NANCHANG, CH","2014-11-09","56"
"CHM00058606","NANCHANG, CH","2014-11-10","58"
"CHM00058606","NANCHANG, CH","2014-11-11","59"
"CHM00058606","NANCHANG, CH","2014-11-12","62"
"CHM00058606","NANCHANG, CH","2014-11-13","57"
"CHM00058606","NANCHANG, CH","2014-11-14","58"
"CHM00058606","NANCHANG, CH","2014-11-15","56"
"CHM00058606","NANCHANG, CH","2014-11-16","56"
"CHM00058606","NANCHANG, CH","2014-11-17","56"
"CHM00058606","NANCHANG, CH","2014-11-18","55"
"CHM00058606","NANCHANG, CH","2014-11-19","53"
"CHM00058606","NANCHANG, CH","2014-11-20","58"
"CHM00058606","NANCHANG, CH","2014-11-21","63"
"CHM00058606","NANCHANG, CH","2014-11-22","67"
"CHM00058606","NANCHANG, CH","2014-11-23","68"
"CHM00058606","NANCHANG, CH","2014-11-24","57"
"CHM00058606","NANCHANG, CH","2014-11-25","55"
"CHM00058606","NANCHANG, CH","2014-11-26","57"
"CHM00058606","NANCHANG, CH","2014-11-27","59"
"CHM00058606","NANCHANG, CH","2014-11-28","55"
"CHM00058606","NANCHANG, CH","2014-11-29","58"
"CHM00058606","NANCHANG, CH","2014-11-30","52"
"CHM00058606","NANCHANG, CH","2014-12-01","48"
"CHM00058606","NANCHANG, CH","2014-12-02","46"
"CHM00058606","NANCHANG, CH","2014-12-03","42"
"CHM00058606","NANCHANG, CH","2014-12-04","45"
"CHM00058606","NANCHANG, CH","2014-12-05","45"
"CHM00058606","NANCHANG, CH","2014-12-06","51"
"CHM00058606","NANCHANG, CH","2014-12-07","52"
"CHM00058606","NANCHANG, CH","2014-12-08","48"
"CHM00058606","NANCHANG, CH","2014-12-09","46"
"CHM00058606","NANCHANG, CH","2014-12-10","44"
"CHM00058606","NANCHANG, CH","2014-12-11","45"
"CHM00058606","NANCHANG, CH","2014-12-12","43"
"CHM00058606","NANCHANG, CH","2014-12-13","43"
"CHM00058606","NANCHANG, CH","2014-12-14","47"
"CHM00058606","NANCHANG, CH","2014-12-15","49"
"CHM00058606","NANCHANG, CH","2014-12-16","43"
"CHM00058606","NANCHANG, CH","2014-12-17","40"
"CHM00058606","NANCHANG, CH","2014-12-18","46"
"CHM00058606","NANCHANG, CH","2014-12-19","44"
"CHM00058606","NANCHANG, CH","2014-12-20","45"
"CHM00058606","NANCHANG, CH","2014-12-21","42"
"CHM00058606","NANCHANG, CH","2014-12-22","42"
"CHM00058606","NANCHANG, CH","2014-12-23","47"
"CHM00058606","NANCHANG, CH","2014-12-24","51"
"CHM00058606","NANCHANG, CH","2014-12-25","47"
"CHM00058606","NANCHANG, CH","2014-12-26","46"
"CHM00058606","NANCHANG, CH","2014-12-27","47"
"CHM00058606","NANCHANG, CH","2014-12-28","45"
"CHM00058606","NANCHANG, CH","2014-12-29","45"
"CHM00058606","NANCHANG, CH","2014-12-30","49"
"CHM00058606","NANCHANG, CH","2014-12-31","47"
"CHM00058606","NANCHANG, CH","2015-01-01","42"
"CHM00058606","NANCHANG, CH","2015-01-02","46"
"CHM00058606","NANCHANG, CH","2015-01-03","52"
"CHM00058606","NANCHANG, CH","2015-01-04","58"
"CHM00058606","NANCHANG, CH","2015-01-05","58"
"CHM00058606","NANCHANG, CH","2015-01-06","44"
"CHM00058606","NANCHANG, CH","2015-01-07","42"
"CHM00058606","NANCHANG, CH","2015-01-08","45"
"CHM00058606","NANCHANG, CH","2015-01-09","49"
"CHM00058606","NANCHANG, CH","2015-01-10","48"
"CHM00058606","NANCHANG, CH","2015-01-11","51"
"CHM00058606","NANCHANG, CH","2015-01-12","47"
"CHM00058606","NANCHANG, CH","2015-01-13","45"
"CHM00058606","NANCHANG, CH","2015-01-14","45"
"CHM00058606","NANCHANG, CH","2015-01-15","46"
"CHM00058606","NANCHANG, CH","2015-01-16","49"
"CHM00058606","NANCHANG, CH","2015-01-17","47"
"CHM00058606","NANCHANG, CH","2015-01-18","46"
"CHM00058606","NANCHANG, CH","2015-01-19","50"
"CHM00058606","NANCHANG, CH","2015-01-20","47"
"CHM00058606","NANCHANG, CH","2015-01-21","51"
"CHM00058606","NANCHANG, CH","2015-01-22","46"
"CHM00058606","NANCHANG, CH","2015-01-23","51"
"CHM00058606","NANCHANG, CH","2015-01-24","58"
"CHM00058606","NANCHANG, CH","2015-01-25","54"
"CHM00058606","NANCHANG, CH","2015-01-26","51"
"CHM00058606","NANCHANG, CH","2015-01-27","41"
"CHM00058606","NANCHANG, CH","2015-01-28","36"
"CHM00058606","NANCHANG, CH","2015-01-29","36"
"CHM00058606","NANCHANG, CH","2015-01-30","37"
"CHM00058606","NANCHANG, CH","2015-01-31","37"
"CHM00058606","NANCHANG, CH","2015-02-01","36"
"CHM00058606","NANCHANG, CH","2015-02-02","38"
"CHM00058606","NANCHANG, CH","2015-02-03","42"
"CHM00058606","NANCHANG, CH","2015-02-04","41"
"CHM00058606","NANCHANG, CH","2015-02-05","43"
"CHM00058606","NANCHANG, CH","2015-02-06","44"
"CHM00058606","NANCHANG, CH","2015-02-07","45"
"CHM00058606","NANCHANG, CH","2015-02-08","44"
"CHM00058606","NANCHANG, CH","2015-02-09","42"
"CHM00058606","NANCHANG, CH","2015-02-10","47"
"CHM00058606","NANCHANG, CH","2015-02-11","50"
"CHM00058606","NANCHANG, CH","2015-02-12","54"
"CHM00058606","NANCHANG, CH","2015-02-13","58"
"CHM00058606","NANCHANG, CH","2015-02-14","56"
"CHM00058606","NANCHANG, CH","2015-02-15","61"
"CHM00058606","NANCHANG, CH","2015-02-16","61"
"CHM00058606","NANCHANG, CH","2015-02-17","59"
"CHM00058606","NANCHANG, CH","2015-02-18","57"
"CHM00058606","NANCHANG, CH","2015-02-19","54"
"CHM00058606","NANCHANG, CH","2015-02-20","52"
"CHM00058606","NANCHANG, CH","2015-02-21","49"
"CHM00058606","NANCHANG, CH","2015-02-22","52"
"CHM00058606","NANCHANG, CH","2015-02-23","49"
"CHM00058606","NANCHANG, CH","2015-02-24","53"
"CHM00058606","NANCHANG, CH","2015-02-25","51"
"CHM00058606","NANCHANG, CH","2015-02-26","50"
"CHM00058606","NANCHANG, CH","2015-02-27","45"
"CHM00058606","NANCHANG, CH","2015-02-28","40"
"CHM00058606","NANCHANG, CH","2015-03-01","45"
"CHM00058606","NANCHANG, CH","2015-03-02","45"
"CHM00058606","NANCHANG, CH","2015-03-03","48"
"CHM00058606","NANCHANG, CH","2015-03-04","44"
"CHM00058606","NANCHANG, CH","2015-03-05","38"
"CHM00058606","NANCHANG, CH","2015-03-06","41"
"CHM00058606","NANCHANG, CH","2015-03-07","45"
"CHM00058606","NANCHANG, CH","2015-03-08","46"
"CHM00058606","NANCHANG, CH","2015-03-09","51"
"CHM00058606","NANCHANG, CH","2015-03-10","47"
"CHM00058606","NANCHANG, CH","2015-03-11","45"
"CHM00058606","NANCHANG, CH","2015-03-12","51"
"CHM00058606","NANCHANG, CH","2015-03-13","59"
"CHM00058606","NANCHANG, CH","2015-03-14","56"
"CHM00058606","NANCHANG, CH","2015-03-15","54"
"CHM00058606","NANCHANG, CH","2015-03-16","58"
"CHM00058606","NANCHANG, CH","2015-03-17","70"
"CHM00058606","NANCHANG, CH","2015-03-18","62"
"CHM00058606","NANCHANG, CH","2015-03-19","58"
"CHM00058606","NANCHANG, CH","2015-03-20","56"
"CHM00058606","NANCHANG, CH","2015-03-21","57"
"CHM00058606","NANCHANG, CH","2015-03-22","62"
"CHM00058606","NANCHANG, CH","2015-03-23","57"
"CHM00058606","NANCHANG, CH","2015-03-24","59"
"CHM00058606","NANCHANG, CH","2015-03-25","61"
"CHM00058606","NANCHANG, CH","2015-03-26","56"
"CHM00058606","NANCHANG, CH","2015-03-27","60"
"CHM00058606","NANCHANG, CH","2015-03-28","65"
"CHM00058606","NANCHANG, CH","2015-03-29","63"
"CHM00058606","NANCHANG, CH","2015-03-30","66"
"CHM00058606","NANCHANG, CH","2015-03-31","78"
"CHM00058606","NANCHANG, CH","2015-04-01","80"
"CHM00058606","NANCHANG, CH","2015-04-02","75"
"CHM00058606","NANCHANG, CH","2015-04-03","66"
"CHM00058606","NANCHANG, CH","2015-04-04","66"
"CHM00058606","NANCHANG, CH","2015-04-05","61"
"CHM00058606","NANCHANG, CH","2015-04-06","54"
"CHM00058606","NANCHANG, CH","2015-04-07","46"
"CHM00058606","NANCHANG, CH","2015-04-08","48"
"CHM00058606","NANCHANG, CH","2015-04-09","50"
"CHM00058606","NANCHANG, CH","2015-04-10","57"
"CHM00058606","NANCHANG, CH","2015-04-11","63"
"CHM00058606","NANCHANG, CH","2015-04-12","67"
"CHM00058606","NANCHANG, CH","2015-04-13","60"
"CHM00058606","NANCHANG, CH","2015-04-14","62"
"CHM00058606","NANCHANG, CH","2015-04-15","62"
"CHM00058606","NANCHANG, CH","2015-04-16","71"
"CHM00058606","NANCHANG, CH","2015-04-17","75"
"CHM00058606","NANCHANG, CH","2015-04-18","74"
"CHM00058606","NANCHANG, CH","2015-04-19","66"
"CHM00058606","NANCHANG, CH","2015-04-20","59"
"CHM00058606","NANCHANG, CH","2015-04-21","60"
"CHM00058606","NANCHANG, CH","2015-04-22","67"
"CHM00058606","NANCHANG, CH","2015-04-23","70"
"CHM00058606","NANCHANG, CH","2015-04-24","63"
"CHM00058606","NANCHANG, CH","2015-04-25","69"
"CHM00058606","NANCHANG, CH","2015-04-26","73"
"CHM00058606","NANCHANG, CH","2015-04-27","70"
"CHM00058606","NANCHANG, CH","2015-04-28","74"
"CHM00058606","NANCHANG, CH","2015-04-29","76"
"CHM00058606","NANCHANG, CH","2015-04-30","80"
"CHM00058606","NANCHANG, CH","2015-05-01","76"
"CHM00058606","NANCHANG, CH","2015-05-02","73"
"CHM00058606","NANCHANG, CH","2015-05-03","74"
"CHM00058606","NANCHANG, CH","2015-05-04","68"
"CHM00058606","NANCHANG, CH","2015-05-05","71"
"CHM00058606","NANCHANG, CH","2015-05-06","71"
"CHM00058606","NANCHANG, CH","2015-05-07","75"
"CHM00058606","NANCHANG, CH","2015-05-08","71"
"CHM00058606","NANCHANG, CH","2015-05-09","74"
"CHM00058606","NANCHANG, CH","2015-05-10","77"
"CHM00058606","NANCHANG, CH","2015-05-11","62"
"CHM00058606","NANCHANG, CH","2015-05-12","67"
"CHM00058606","NANCHANG, CH","2015-05-13","75"
"CHM00058606","NANCHANG, CH","2015-05-14","73"
"CHM00058606","NANCHANG, CH","2015-05-15","74"
"CHM00058606","NANCHANG, CH","2015-05-16","69"
"CHM00058606","NANCHANG, CH","2015-05-17","75"
"CHM00058606","NANCHANG, CH","2015-05-18","74"
"CHM00058606","NANCHANG, CH","2015-05-19","78"
"CHM00058606","NANCHANG, CH","2015-05-20","79"
"CHM00058606","NANCHANG, CH","2015-05-21","74"
"CHM00058606","NANCHANG, CH","2015-05-22","76"
"CHM00058606","NANCHANG, CH","2015-05-23","75"
"CHM00058606","NANCHANG, CH","2015-05-24","77"
"CHM00058606","NANCHANG, CH","2015-05-25","80"
"CHM00058606","NANCHANG, CH","2015-05-26","82"
"CHM00058606","NANCHANG, CH","2015-05-27","80"
"CHM00058606","NANCHANG, CH","2015-05-28","82"
"CHM00058606","NANCHANG, CH","2015-05-29","79"
"CHM00058606","NANCHANG, CH","2015-05-30","76"
"CHM00058606","NANCHANG, CH","2015-05-31","80"
"CHM00058606","NANCHANG, CH","2015-06-01","81"
"CHM00058606","NANCHANG, CH","2015-06-02","83"
"CHM00058606","NANCHANG, CH","2015-06-03","70"
"CHM00058606","NANCHANG, CH","2015-06-04","68"
"CHM00058606","NANCHANG, CH","2015-06-05","75"
"CHM00058606","NANCHANG, CH","2015-06-06","80"
"CHM00058606","NANCHANG, CH","2015-06-07","77"
"CHM00058606","NANCHANG, CH","2015-06-08","72"
"CHM00058606","NANCHANG, CH","2015-06-09","74"
"CHM00058606","NANCHANG, CH","2015-06-10","76"
"CHM00058606","NANCHANG, CH","2015-06-11","78"
"CHM00058606","NANCHANG, CH","2015-06-12","81"
"CHM00058606","NANCHANG, CH","2015-06-13","74"
"CHM00058606","NANCHANG, CH","2015-06-14","77"
"CHM00058606","NANCHANG, CH","2015-06-15","82"
"CHM00058606","NANCHANG, CH","2015-06-16","88"
"CHM00058606","NANCHANG, CH","2015-06-17","83"
"CHM00058606","NANCHANG, CH","2015-06-18","75"
"CHM00058606","NANCHANG, CH","2015-06-19","76"
"CHM00058606","NANCHANG, CH","2015-06-20","81"
"CHM00058606","NANCHANG, CH","2015-06-21","76"
"CHM00058606","NANCHANG, CH","2015-06-22","77"
"CHM00058606","NANCHANG, CH","2015-06-23","84"
"CHM00058606","NANCHANG, CH","2015-06-24","87"
"CHM00058606","NANCHANG, CH","2015-06-25","88"
"CHM00058606","NANCHANG, CH","2015-06-26","90"
"CHM00058606","NANCHANG, CH","2015-06-27","90"
"CHM00058606","NANCHANG, CH","2015-06-28","90"
"CHM00058606","NANCHANG, CH","2015-06-29","91"
"CHM00058606","NANCHANG, CH","2015-06-30","89"
"CHM00058606","NANCHANG, CH","2015-07-01","76"
"CHM00058606","NANCHANG, CH","2015-07-02","83"
"CHM00058606","NANCHANG, CH","2015-07-03","81"
"CHM00058606","NANCHANG, CH","2015-07-04","71"
"CHM00058606","NANCHANG, CH","2015-07-05","71"
"CHM00058606","NANCHANG, CH","2015-07-06","69"
"CHM00058606","NANCHANG, CH","2015-07-07","71"
"CHM00058606","NANCHANG, CH","2015-07-08","74"
"CHM00058606","NANCHANG, CH","2015-07-09","75"
"CHM00058606","NANCHANG, CH","2015-07-10","83"
"CHM00058606","NANCHANG, CH","2015-07-11","84"
"CHM00058606","NANCHANG, CH","2015-07-12","87"
"CHM00058606","NANCHANG, CH","2015-07-13","89"
"CHM00058606","NANCHANG, CH","2015-07-14","89"
"CHM00058606","NANCHANG, CH","2015-07-15","85"
"CHM00058606","NANCHANG, CH","2015-07-16","82"
"CHM00058606","NANCHANG, CH","2015-07-17","76"
"CHM00058606","NANCHANG, CH","2015-07-18","80"
"CHM00058606","NANCHANG, CH","2015-07-19","83"
"CHM00058606","NANCHANG, CH","2015-07-20","84"
"CHM00058606","NANCHANG, CH","2015-07-21","83"
"CHM00058606","NANCHANG, CH","2015-07-22","81"
"CHM00058606","NANCHANG, CH","2015-07-23","83"
